url,domain_age_days,blacklist_flag,label
https://www.filehippo.com,5000,0,safe
https://www.sourceforge.net,5000,0,safe
https://www.github.io,5000,0,safe
https://www.npmjs.com,5000,0,safe
https://www.pypi.org,5000,0,safe
https://www.ruby-lang.org,5000,0,safe
https://www.perl.org,5000,0,safe
https://www.lua.org,5000,0,safe
https://www.rust-lang.org,5000,0,safe
https://www.golang.org,5000,0,safe
https://www.scala-lang.org,5000,0,safe
https://www.kotlinlang.org,5000,0,safe
https://www.swift.org,5000,0,safe
https://www.dart.dev,5000,0,safe
https://www.elixir-lang.org,5000,0,safe
https://www.haskell.org,5000,0,safe
https://www.erlang.org,5000,0,safe
https://www.clojure.org,5000,0,safe
https://www.julialang.org,5000,0,safe
https://www.racket-lang.org,5000,0,safe
https://www.openssl.org,5000,0,safe
https://www.letsencrypt.org,5000,0,safe
https://www.ssllabs.com,5000,0,safe
https://www.qualys.com,5000,0,safe
https://www.tenable.com,5000,0,safe
https://www.rapid7.com,5000,0,safe
https://www.paloaltonetworks.com,5000,0,safe
https://www.fortinet.com,5000,0,safe
https://www.checkpoint.com,5000,0,safe
https://www.sophos.com,5000,0,safe
https://www.eset.com,5000,0,safe
https://www.comodo.com,5000,0,safe
https://www.webroot.com,5000,0,safe
https://www.pandasecurity.com,5000,0,safe
https://www.emsisoft.com,5000,0,safe
https://www.hitmanpro.com,5000,0,safe
https://www.superantispyware.com,5000,0,safe
https://www.spybot.com,5000,0,safe
https://www.ccleaner.com,5000,0,safe
https://www.glarysoft.com,5000,0,safe
https://www.wisecleaner.com,5000,0,safe
https://www.bleepingcomputer.com,5000,0,safe
https://www.wilderssecurity.com,5000,0,safe
https://www.securityfocus.com,5000,0,safe
https://www.darkreading.com,5000,0,safe
https://www.threatpost.com,5000,0,safe
https://www.krebsonsecurity.com,5000,0,safe
https://www.schneier.com,5000,0,safe
https://www.troyhunt.com,5000,0,safe
https://www.haveibeenpwned.com,5000,0,safe
https://www.fireeye.com,5000,0,safe
https://www.crowdstrike.com,5000,0,safe
https://www.carbonblack.com,5000,0,safe
https://www.cylance.com,5000,0,safe
https://www.sentinelone.com,5000,0,safe
https://www.tanium.com,5000,0,safe
https://www.splunk.com,5000,0,safe
https://www.logrhythm.com,5000,0,safe
https://www.exabeam.com,5000,0,safe
https://www.secunia.com,5000,0,safe
https://www.zerodayinitiative.com,5000,0,safe
https://www.exploit-db.com,5000,0,safe
https://www.metacafe.com,5000,0,safe
https://www.dailymotion.com,5000,0,safe
https://www.vimeo.com,5000,0,safe
https://www.vevo.com,5000,0,safe
https://www.smule.com,5000,0,safe
https://www.shazam.com,5000,0,safe
https://www.last.fm,5000,0,safe
https://www.pandora.com,5000,0,safe
https://www.iheart.com,5000,0,safe
https://www.tunein.com,5000,0,safe
https://www.deezer.com,5000,0,safe
https://www.tidal.com,5000,0,safe
https://www.qobuz.com,5000,0,safe
https://www.napster.com,5000,0,safe
https://www.siriusxm.com,5000,0,safe
https://www.accuradio.com,5000,0,safe
https://www.jango.com,5000,0,safe
https://www.radio.com,5000,0,safe
https://www.radiotime.com,5000,0,safe
https://www.radio.net,5000,0,safe
https://www.radio.garden,5000,0,safe
https://www.internet-radio.com,5000,0,safe
https://www.di.fm,5000,0,safe
https://www.sky.fm,5000,0,safe
https://www.jazzradio.com,5000,0,safe
https://www.rockradio.com,5000,0,safe
https://www.classicalradio.com,5000,0,safe
https://www.radioparadise.com,5000,0,safe
https://www.kexp.org,5000,0,safe
https://www.kcrw.com,5000,0,safe
https://www.wfmu.org,5000,0,safe
https://www.wnyc.org,5000,0,safe
https://www.wbez.org,5000,0,safe
https://www.kuow.org,5000,0,safe
https://www.opb.org,5000,0,safe
https://www.kqed.org,5000,0,safe
https://www.kpbs.org,5000,0,safe
https://www.wgbh.org,5000,0,safe
https://www.wbur.org,5000,0,safe
https://www.whyy.org,5000,0,safe
https://www.wnyc.org,5000,0,safe
https://www.americanpublicmedia.org,5000,0,safe
https://www.marketplace.org,5000,0,safe
https://www.pri.org,5000,0,safe
https://www.theworld.org,5000,0,safe
https://www.latimes.com,5000,0,safe
https://www.chicagotribune.com,5000,0,safe
https://www.bostonglobe.com,5000,0,safe
https://www.dallasnews.com,5000,0,safe
https://www.denverpost.com,5000,0,safe
https://www.chron.com,5000,0,safe
https://www.sun-sentinel.com,5000,0,safe
https://www.mercurynews.com,5000,0,safe
https://www.ocregister.com,5000,0,safe
https://www.seattletimes.com,5000,0,safe
https://www.oregonlive.com,5000,0,safe
https://www.azcentral.com,5000,0,safe
https://www.freep.com,5000,0,safe
https://www.cleveland.com,5000,0,safe
https://www.pennlive.com,5000,0,safe
https://www.al.com,5000,0,safe
https://www.nj.com,5000,0,safe
https://www.syracuse.com,5000,0,safe
https://www.mlive.com,5000,0,safe
https://www.silive.com,5000,0,safe
https://www.ksl.com,5000,0,safe
https://www.deseret.com,5000,0,safe
https://www.sltrib.com,5000,0,safe
https://www.heraldnet.com,5000,0,safe
https://www.thenewstribune.com,5000,0,safe
https://www.centredaily.com,5000,0,safe
https://www.kentucky.com,5000,0,safe
https://www.kansascity.com,5000,0,safe
https://www.omaha.com,5000,0,safe
https://www.stltoday.com,5000,0,safe
https://www.jsonline.com,5000,0,safe
https://www.twincities.com,5000,0,safe
https://www.startribune.com,5000,0,safe
https://www.inforum.com,5000,0,safe
https://www.grandforksherald.com,5000,0,safe
https://www.bismarcktribune.com,5000,0,safe
https://www.rapidcityjournal.com,5000,0,safe
https://www.billingsgazette.com,5000,0,safe
https://www.missoulian.com,5000,0,safe
https://www.idahostatesman.com,5000,0,safe
https://www.boisestate.edu,5000,0,safe
https://www.uidaho.edu,5000,0,safe
https://www.byu.edu,5000,0,safe
https://www.utah.edu,5000,0,safe
https://www.unlv.edu,5000,0,safe
https://www.unr.edu,5000,0,safe
https://www.arizona.edu,5000,0,safe
https://www.asu.edu,5000,0,safe
https://www.na-u.edu,5000,0,safe
https://www.unm.edu,5000,0,safe
https://www.ttu.edu,5000,0,safe
https://www.baylor.edu,5000,0,safe
https://www.tcu.edu,5000,0,safe
https://www.smu.edu,5000,0,safe
https://www.rice.edu,5000,0,safe
https://www.tulane.edu,5000,0,safe
https://www.lsu.edu,5000,0,safe
https://www.olemiss.edu,5000,0,safe
https://www.msstate.edu,5000,0,safe
https://www.uab.edu,5000,0,safe
https://www.auburn.edu,5000,0,safe
https://www.uah.edu,5000,0,safe
https://www.usouthal.edu,5000,0,safe
https://www.ufl.edu,5000,0,safe
https://www.fsu.edu,5000,0,safe
https://www.miami.edu,5000,0,safe
https://www.ucf.edu,5000,0,safe
https://www.usf.edu,5000,0,safe
https://www.fiu.edu,5000,0,safe
https://www.fau.edu,5000,0,safe
https://www.ung.edu,5000,0,safe
https://www.gsu.edu,5000,0,safe
https://www.gatech.edu,5000,0,safe
https://www.emory.edu,5000,0,safe
https://www.uga.edu,5000,0,safe
https://www.clemson.edu,5000,0,safe
https://www.sc.edu,5000,0,safe
https://www.cofc.edu,5000,0,safe
https://www.citadel.edu,5000,0,safe
https://www.unc.edu,5000,0,safe
https://www.ncsu.edu,5000,0,safe
https://www.duke.edu,5000,0,safe
https://www.wakeforest.edu,5000,0,safe
https://www.elon.edu,5000,0,safe
https://www.appstate.edu,5000,0,safe
https://www.ecu.edu,5000,0,safe
https://www.unca.edu,5000,0,safe
https://www.wcu.edu,5000,0,safe
https://www.wfu.edu,5000,0,safe
https://www.davidson.edu,5000,0,safe
https://www.meredith.edu,5000,0,safe
https://www.campbell.edu,5000,0,safe
https://www.highpoint.edu,5000,0,safe
https://www.queens.edu,5000,0,safe
https://www.guilford.edu,5000,0,safe
https://www.salem.edu,5000,0,safe
https://www.barton.edu,5000,0,safe
https://www.brevard.edu,5000,0,safe
https://www.lees-mcrae.edu,5000,0,safe
https://www.montreat.edu,5000,0,safe
https://www.wingate.edu,5000,0,safe
https://www.catawba.edu,5000,0,safe
https://www.lr.edu,5000,0,safe
https://www.pfeiffer.edu,5000,0,safe
https://www.st-aug.edu,5000,0,safe
https://www.nccu.edu,5000,0,safe
https://www.ncat.edu,5000,0,safe
https://www.wssu.edu,5000,0,safe
https://www.ecsu.edu,5000,0,safe
https://www.fsu.edu,5000,0,safe
https://www.vsu.edu,5000,0,safe
https://www.nsu.edu,5000,0,safe
https://www.jmu.edu,5000,0,safe
https://www.vt.edu,5000,0,safe
https://www.vcu.edu,5000,0,safe
https://www.gmu.edu,5000,0,safe
https://www.odu.edu,5000,0,safe
https://www.cnu.edu,5000,0,safe
https://www.wm.edu,5000,0,safe
https://www.hamptonu.edu,5000,0,safe
https://www.norfolkstate.edu,5000,0,safe
https://www.vuu.edu,5000,0,safe
https://www.liberty.edu,5000,0,safe
https://www.regent.edu,5000,0,safe
https://www.radford.edu,5000,0,safe
https://www.longwood.edu,5000,0,safe
https://www.umw.edu,5000,0,safe
https://www.vmi.edu,5000,0,safe
https://www.wlu.edu,5000,0,safe
https://www.roanoke.edu,5000,0,safe
https://www.hsc.edu,5000,0,safe
https://www.bridgewater.edu,5000,0,safe
https://www.emu.edu,5000,0,safe
https://www.su.edu,5000,0,safe
https://www.mbc.edu,5000,0,safe
https://www.hollins.edu,5000,0,safe
https://www.sbc.edu,5000,0,safe
https://www.smcm.edu,5000,0,safe
https://www.ubalt.edu,5000,0,safe
https://www.towson.edu,5000,0,safe
https://www.umd.edu,5000,0,safe
https://www.jhu.edu,5000,0,safe
https://www.loyola.edu,5000,0,safe
https://www.morgan.edu,5000,0,safe
https://www.coppin.edu,5000,0,safe
https://www.frostburg.edu,5000,0,safe
https://www.salisbury.edu,5000,0,safe
https://www.umes.edu,5000,0,safe
https://www.bowie.edu,5000,0,safe
https://www.umuc.edu,5000,0,safe
https://www.usma.edu,5000,0,safe
https://www.usna.edu,5000,0,safe
https://www.usafa.edu,5000,0,safe
https://www.uscga.edu,5000,0,safe
https://www.usmma.edu,5000,0,safe
https://www.ndu.edu,5000,0,safe
https://www.nps.edu,5000,0,safe
https://www.afit.edu,5000,0,safe
https://www.armywarcollege.edu,5000,0,safe
https://www.nwc.edu,5000,0,safe
https://www.cgsc.edu,5000,0,safe
https://www.dau.edu,5000,0,safe
https://www.esi.org,5000,0,safe
https://www.rand.org,5000,0,safe
https://www.brookings.edu,5000,0,safe
https://www.heritage.org,5000,0,safe
https://www.aei.org,5000,0,safe
https://www.cato.org,5000,0,safe
https://www.urban.org,5000,0,safe
https://www.pewresearch.org,5000,0,safe
https://www.gallup.com,5000,0,safe
https://www.hrw.org,5000,0,safe
https://www.amnesty.org,5000,0,safe
https://www.aclu.org,5000,0,safe
https://www.eff.org,5000,0,safe
https://www.fsf.org,5000,0,safe
https://www.apache.org,5000,0,safe
https://www.eclipse.org,5000,0,safe
https://www.gnome.org,5000,0,safe
https://www.kde.org,5000,0,safe
https://www.linuxfoundation.org,5000,0,safe
https://www.opensource.org,5000,0,safe
https://www.fedoraproject.org,5000,0,safe
https://www.archlinux.org,5000,0,safe
https://www.gentoo.org,5000,0,safe
https://www.slackware.com,5000,0,safe
https://www.mageia.org,5000,0,safe
https://www.opensuse.org,5000,0,safe
https://www.mandriva.com,5000,0,safe
https://www.linuxmint.com,5000,0,safe
https://www.elementary.io,5000,0,safe
https://www.zorin.com,5000,0,safe
https://www.pop-os.org,5000,0,safe
https://www.system76.com,5000,0,safe
https://www.puri.sm,5000,0,safe
https://www.kali.org,5000,0,safe
https://www.parrotsec.org,5000,0,safe
https://www.backbox.org,5000,0,safe
https://www.blackarch.org,5000,0,safe
https://www.pentoo.ch,5000,0,safe
https://www.archstrike.org,5000,0,safe
https://www.bugtraq.org,5000,0,safe
https://www.offensive-security.com,5000,0,safe
https://www.cybrary.it,5000,0,safe
https://www.pluralsight.com,5000,0,safe
https://www.cybrary.it,5000,0,safe
https://www.itpro.tv,5000,0,safe
https://www.cbtnuggets.com,5000,0,safe
https://www.linuxacademy.com,5000,0,safe
https://www.acloud.guru,5000,0,safe
https://www.udacity.com,5000,0,safe
https://www.edx.org,5000,0,safe
https://www.futurelearn.com,5000,0,safe
https://www.open.edu,5000,0,safe
https://www.alison.com,5000,0,safe
https://www.saylor.org,5000,0,safe
https://www.oercommons.org,5000,0,safe
https://www.merlot.org,5000,0,safe
https://www.oapen.org,5000,0,safe
https://www.doabooks.org,5000,0,safe
https://www.gutenberg.org,5000,0,safe
https://www.archive.org,5000,0,safe
https://www.hathitrust.org,5000,0,safe
https://www.europeana.eu,5000,0,safe
https://www.digitalnz.org,5000,0,safe
https://www.trove.nla.gov.au,5000,0,safe
https://www.dp.la,5000,0,safe
https://www.worldcat.org,5000,0,safe
https://www.crossref.org,5000,0,safe
https://www.datacite.org,5000,0,safe
https://www.orcid.org,5000,0,safe
https://www.ror.org,5000,0,safe
https://www.isni.org,5000,0,safe
https://www.viaf.org,5000,0,safe
https://www.wikidata.org,5000,0,safe
https://www.schema.org,5000,0,safe
https://www.json-ld.org,5000,0,safe
https://www.yaml.org,5000,0,safe
https://www.toml.io,5000,0,safe
https://www.ini.org,5000,0,safe
https://www.xml.org,5000,0,safe
https://www.csv.org,5000,0,safe
https://www.unicode.org,5000,0,safe
https://www.ietf.org,5000,0,safe
https://www.w3.org,5000,0,safe
https://www.whatwg.org,5000,0,safe
https://www.ecma-international.org,5000,0,safe
https://www.iso.org,5000,0,safe
https://www.iec.ch,5000,0,safe
https://www.itu.int,5000,0,safe
https://www.ieee.org,5000,0,safe
https://www.acm.org,5000,0,safe
https://www.usenix.org,5000,0,safe
https://www.sigchi.org,5000,0,safe
https://www.siggraph.org,5000,0,safe
https://www.sigmod.org,5000,0,safe
https://www.sigsoft.org,5000,0,safe
https://www.sigplan.org,5000,0,safe
https://www.sigcomm.org,5000,0,safe
https://www.signon.org,5000,0,safe
https://www.sigweb.org,5000,0,safe
https://www.sigaccess.org,5000,0,safe
https://www.sigbio.org,5000,0,safe
https://www.sigcas.org,5000,0,safe
https://www.sigcse.org,5000,0,safe
https://www.sigda.org,5000,0,safe
https://www.sigdial.org,5000,0,safe
https://www.sigdoc.org,5000,0,safe
https://www.sigecom.org,5000,0,safe
https://www.sigevo.org,5000,0,safe
https://www.sigir.org,5000,0,safe
https://www.sigite.org,5000,0,safe
https://www.sigkdd.org,5000,0,safe
https://www.sigmis.org,5000,0,safe
https://www.sigmobile.org,5000,0,safe
https://www.signetrics.org,5000,0,safe
https://www.signon.org,5000,0,safe
https://www.sigops.org,5000,0,safe
https://www.sigsim.org,5000,0,safe
https://www.sigvisual.org,5000,0,safe
https://www.sigweb.org,5000,0,safe
https://www.sigada.org,5000,0,safe
https://www.sigapp.org,5000,0,safe
https://www.sigarch.org,5000,0,safe
https://www.sigart.org,5000,0,safe
https://www.sigbed.org,5000,0,safe
https://www.sigcapture.org,5000,0,safe
https://www.sigchip.org,5000,0,safe
https://www.sigcosim.org,5000,0,safe
https://www.sigcpp.org,5000,0,safe
https://www.sigcse.org,5000,0,safe
https://www.sigdl.org,5000,0,safe
https://www.sigdoc.org,5000,0,safe
https://www.sigecom.org,5000,0,safe
https://www.sigenergy.org,5000,0,safe
https://www.sigenvr.org,5000,0,safe
https://www.sigevo.org,5000,0,safe
https://www.siggraph.org,5000,0,safe
https://www.sighpc.org,5000,0,safe
https://www.sighit.org,5000,0,safe
https://www.sigir.org,5000,0,safe
https://www.sigite.org,5000,0,safe
https://www.sigkdd.org,5000,0,safe
https://www.siglog.org,5000,0,safe
https://www.sigmap.org,5000,0,safe
https://www.sigmis.org,5000,0,safe
https://www.sigmobile.org,5000,0,safe
https://www.sigmod.org,5000,0,safe
https://www.sigmultimedia.org,5000,0,safe
https://www.signetrics.org,5000,0,safe
https://www.signon.org,5000,0,safe
https://www.sigops.org,5000,0,safe
https://www.sigplan.org,5000,0,safe
https://www.sigsoft.org,5000,0,safe
https://www.sigsim.org,5000,0,safe
https://www.sigspatial.org,5000,0,safe
https://www.sigurd.org,5000,0,safe
https://www.sigweb.org,5000,0,safe
https://www.sigwom.org,5000,0,safe
https://www.sigwrite.org,5000,0,safe
https://www.acm.org/chapters,5000,0,safe
https://www.acm.org/conferences,5000,0,safe
https://www.acm.org/publications,5000,0,safe
https://www.acm.org/education,5000,0,safe
https://www.acm.org/awards,5000,0,safe
https://www.acm.org/membership,5000,0,safe
https://www.acm.org/volunteering,5000,0,safe
https://www.acm.org/about,5000,0,safe
https://www.acm.org/contact,5000,0,safe
https://www.acm.org/policies,5000,0,safe
https://www.acm.org/privacy,5000,0,safe
https://www.acm.org/terms,5000,0,safe
https://www.acm.org/copyright,5000,0,safe
https://www.acm.org/trademarks,5000,0,safe
https://www.acm.org/accessibility,5000,0,safe
https://www.acm.org/diversity,5000,0,safe
https://www.acm.org/inclusion,5000,0,safe
https://www.acm.org/ethics,5000,0,safe
https://www.acm.org/professional-development,5000,0,safe
https://www.acm.org/careers,5000,0,safe
https://www.acm.org/jobs,5000,0,safe
https://www.acm.org/research,5000,0,safe
https://www.acm.org/innovation,5000,0,safe
https://www.acm.org/technology,5000,0,safe
https://www.acm.org/computing,5000,0,safe
https://www.acm.org/ai,5000,0,safe
https://www.acm.org/blockchain,5000,0,safe
https://www.acm.org/cloud,5000,0,safe
